node_id,node_name,node_iri,ds_id,ds_name,node_attributes
608,FT2,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/220/FT2,220,ottawaConstruction_2,"0.7410005697532526,0.40794066317626526,1.1925213388997695,0.0,-0.04101906483097352,-0.04101905653675608,-0.04101907930415919,0.018720746396168438,0.817099857064776,-0.041019037958234465,-0.041019032569148996,-0.041019002246571026,0.27058823529411763,0.2631016042780749,0.12727272727272726,0.07914438502673797,0.06524064171122995,0.05561497326203209,0.04385026737967915,0.0427807486631016,0.051336898395721926,3.7198015826057573,323.2369573322719,-0.04101903449119338,-0.04101902971729438,16.13383763319342,484.0,2020.0,3681.0,380000.0,3197.0"
617,year,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/220/year,220,ottawaConstruction_2,"-0.3696856227327066,0.0017452006980802793,-1.435957581485017,0.0,-0.04101906483099273,-0.041019056538784675,-0.0410190793038112,-0.09151880601433063,-0.3829661864395051,-0.04101903796220238,-0.04101903256957859,-0.041019002246571026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555448391303825E-4,1.6399999999999997,-0.04101903449133835,-0.04101902971735758,0.0,2011.0,2012.0,2013.0,2014.0,2.0"
625,VALUE_unit,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/220/VALUE_unit,220,ottawaConstruction_2,"0.5441550039528408,0.33595113438045376,1.2487568858880511,4.363001745200698E-4,-0.041019064829506305,-0.0410190564872738,-0.04101907930383402,-0.09151880601433063,0.6316591880906045,-0.0410190378686393,-0.041019032557168975,-0.041019002246571026,0.4688311688311688,0.2051948051948052,0.08181818181818182,0.06103896103896104,0.04025974025974026,0.04155844155844156,0.03506493506493506,0.03116883116883117,0.03506493506493506,2.5081271101156624,210.32643019113726,-0.04101903448656846,-0.041019029714154706,12.322464711940004,35000.0,126399.0,196000.0,9600000.0,161000.0"
633,accuracy,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/220/accuracy,220,ottawaConstruction_2,"-0.3732646330199868,4.363001745200698E-4,-1.46274135716993,0.0,-0.0410190648310078,-0.041019056538794944,-0.04101907930383402,-0.09151880601433063,-0.3869399150603802,-0.04101903796220241,-0.04101903256957861,-0.041019002246571026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041019034491338376,-0.04101902971735762,0.0,100.0,100.0,100.0,100.0,0.0"
640,TOTAL_unit,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/220/TOTAL_unit,220,ottawaConstruction_2,"-0.3541765781544923,0.007417102966841187,-0.9542709849019692,0.0,-0.04101906483100849,-0.041019056538795264,-0.0410190793038352,-0.09151880601433063,-0.36574669574904634,-0.04101903796220203,-0.041019032569578374,-0.041019002246571026,0.4117647058823529,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.812074384727591,5.410284419995706,-0.04101903449133817,-0.04101902971735742,1.5289983529138704,5.0,9.0,16.0,40.0,11.0"
648,lng,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/220/lng,220,ottawaConstruction_2,"2.1737976880944307,0.9319371727748691,1.9106214183919485,0.0,-0.041019064831009186,-0.04101905653879588,-0.04101907930383613,9.32734855193871,-0.3882644912673386,-0.0410190379622024,-0.0410190325695786,-0.041019002246571026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0022030993926509994,2.9369621904044307,-0.04101903449133837,-0.041019029717357616,-0.2621782593675276,-75.82922058799994,-75.70663235899997,-75.60306807399996,-75.29914741599998,0.2261525139999776"
657,lat,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/220/lat,220,ottawaConstruction_2,"2.1737976880944307,0.9319371727748691,1.9106214183919332,0.0,-0.04101906483100823,-0.041019056538795236,-0.04101907930383468,-0.09151880601433063,2.4410302867957347,-0.0410190379622024,-0.04101903256957861,-0.041019002246571026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0018379918290130361,2.2645654417531236,-0.041019034491338376,-0.041019029717357616,-0.19569175432558436,45.27747401200003,45.35016539500003,45.42481980400004,45.51890323600003,0.14734579200001008"
665,coordinates,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/220/coordinates,220,ottawaConstruction_2,"4.722053012637941,0.9319371727748691,2.219867777915993,0.0,-0.0410190648310087,-0.041019056538795236,-0.04101907930383613,9.32734855193871,2.4410302867957347,-0.04101903796220122,-0.04101903256957704,-0.041019002246571026,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,-3.9872672365564354,1.0000189892759284,-0.04101903449133654,-0.04101902971735517,-8.548920279125845E-6,-75.70663235899997,-75.29914741599998,45.35016539500003,45.51890323600003,121.056797754"
672,COST_unit,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/220/COST_unit,220,ottawaConstruction_2,"1.064304499037565,0.5261780104712042,1.5513384848528289,4.363001745200698E-4,-0.04101906483100684,-0.041019056538351105,-0.04101907930383641,0.027539910589008364,1.1734108567365769,-0.041019037961394444,-0.04101903256951456,-0.041019002246571026,0.2537313432835821,0.10364842454394693,0.0812603648424544,0.04892205638474295,0.06384742951907131,0.06135986733001658,0.28524046434494194,0.06053067993366501,0.04145936981757877,11.180688309857729,1039.76558656697,-0.041019034491329674,-0.04101902971735623,31.281613831307034,31.25,73.6892247043364,92.5925925925926,82800.0,61.342592592592595"
681,housenumber,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/221/housenumber,221,ottawaConstruction_3,"1.3613623528818226,0.5039833737443713,1.658210440665469,0.0,-0.04101906483099446,-0.041019056538746344,-0.0410190793038352,-0.09151880601433063,1.5389938898570863,-0.04101903796211318,-0.04101903256952635,-0.041019002246571026,0.26872852233676975,0.14914089347079038,0.13676975945017184,0.09003436426116838,0.09072164948453608,0.11271477663230241,0.056357388316151204,0.061168384879725084,0.03436426116838488,1.1241022322892864,4.525276409043527,-0.041019034491291614,-0.04101902971732957,1.5584573731962188,397.0,923.0,2357.0,9156.0,1960.0"
689,FT2_unit,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/221/FT2_unit,221,ottawaConstruction_3,"0.8638799229498731,0.3595427779702113,1.4584291860847725,3.4638032559750607E-4,-0.04101906483097987,-0.04101905653675608,-0.04101907930415919,0.04958782107110818,0.9442591729327793,-0.041019037958234465,-0.04101903256915352,-0.041019002246571026,0.3371868978805395,0.2909441233140655,0.11946050096339114,0.06358381502890173,0.05009633911368015,0.03564547206165703,0.04238921001926782,0.029865125240847785,0.030828516377649325,4.495273875002008,312.995826796122,-0.04101903449121355,-0.041019029717312624,15.863421036533817,430.0,1610.0,2650.0,380000.0,2220.0"
697,VALUE_unit,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/221/VALUE_unit,221,ottawaConstruction_3,"0.6777713880113021,0.30550744717700035,1.2724885633276128,3.4638032559750607E-4,-0.04101906482921477,-0.04101905645829286,-0.04101907930383402,-0.09151880601433063,0.7800117232699417,-0.041019037816009504,-0.04101903254990065,-0.041019002246571026,0.463718820861678,0.1984126984126984,0.07936507936507936,0.06462585034013606,0.046485260770975055,0.04308390022675737,0.04081632653061224,0.031746031746031744,0.031746031746031744,3.3307589433722593,205.20421281901517,-0.04101903448480583,-0.04101902971411665,12.659103768785869,32615.0,128000.0,196200.0,1.5E7,163585.0"
705,VALUE,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/221/VALUE,221,ottawaConstruction_3,"0.6598763365749011,0.30031174229303775,1.083160030372912,0.0,-0.04101906482847785,-0.04101905645829286,-0.041019079303835214,-0.09151880601433063,0.7601430801655662,-0.04101903781600853,-0.04101903254657585,-0.041019002246571026,0.33679354094579006,0.22837370242214533,0.10380622837370242,0.08881199538638986,0.05651672433679354,0.05997693194925029,0.07035755478662054,0.029988465974625143,0.02422145328719723,2.7597769819871267,133.16890015300288,-0.04101903448181305,-0.04101902971236029,10.215393510807536,41667.0,170300.0,285000.0,1.5E7,243333.0"
713,DU,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/221/DU,221,ottawaConstruction_3,"-0.34701855757993194,0.00796674748874264,-0.8133785106445341,0.0,-0.04101906483100841,-0.041019056538794806,-0.04101907930383524,-0.08269964182149071,-0.36044839092121284,-0.04101903796220116,-0.04101903256957775,-0.041019002246571026,0.43478260869565216,0.13043478260869565,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,1.483267695383294,6.716220624532244,-0.041019034491337675,-0.0410190297173573,2.1655209012613397,3.0,10.0,22.0,126.0,19.0"
722,PERMIT,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/221/PERMIT,221,ottawaConstruction_3,"2.452960490502287,0.8209213716660894,1.934721591635086,0.0,-0.041019064822280626,-0.04101905653124643,-0.04101907929065994,-0.09151880601433063,2.7509811192239924,-0.04101903795924443,-0.04101903256909438,-0.041019002246571026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016845445851286084,169.51579074550918,-0.04101903449123074,-0.04101902971732238,12.283118633387469,1104982.0,1105854.0,1106723.0,1406610.0,1741.0"
730,accuracy,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/221/accuracy,221,ottawaConstruction_3,"-0.3732646330199868,3.4638032559750607E-4,-1.46274135716993,0.0,-0.0410190648310078,-0.041019056538794944,-0.04101907930383402,-0.09151880601433063,-0.3869399150603802,-0.04101903796220241,-0.04101903256957861,-0.041019002246571026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041019034491338376,-0.04101902971735762,0.0,100.0,100.0,100.0,100.0,0.0"
737,year,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/221/year,221,ottawaConstruction_3,"-0.3696856227327066,0.0013855213023900243,-1.4351025063832914,0.0,-0.04101906483099273,-0.041019056538784675,-0.0410190793038112,-0.09151880601433063,-0.3829661864395051,-0.04101903796220238,-0.04101903256957859,-0.041019002246571026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555448391303825E-4,1.6399999999999997,-0.04101903449133835,-0.04101902971735758,0.0,2011.0,2012.0,2013.0,2014.0,2.0"
744,FT2,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/221/FT2,221,ottawaConstruction_3,"0.9032490361099554,0.370973328714929,1.2272629178502692,0.0,-0.04101906483097343,-0.04101905653675608,-0.04101907930415919,0.04958782107110818,0.9879701877624054,-0.041019037958234465,-0.04101903256914952,-0.041019002246571026,0.27450980392156865,0.26704014939309056,0.11764705882352941,0.08870214752567694,0.06069094304388422,0.05415499533146592,0.047619047619047616,0.040149393090569564,0.04855275443510738,3.7065292772340253,290.5640264238075,-0.041019034491191174,-0.04101902971729608,15.036238416252948,506.0,2000.0,3600.0,380000.0,3094.0"
750,TOTAL_unit,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/221/TOTAL_unit,221,ottawaConstruction_3,"-0.3541765781544923,0.005888465535157603,-0.955210708798478,0.0,-0.04101906483100849,-0.041019056538795264,-0.0410190793038352,-0.09151880601433063,-0.36574669574904634,-0.04101903796220203,-0.041019032569578374,-0.041019002246571026,0.4117647058823529,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.812074384727591,5.410284419995706,-0.04101903449133817,-0.04101902971735742,1.5289983529138704,5.0,9.0,16.0,40.0,11.0"
760,COST_unit,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/221/COST_unit,221,ottawaConstruction_3,"1.3351162774417678,0.4963630065812262,1.6107774091740859,3.4638032559750607E-4,-0.04101906483100668,-0.041019056538351105,-0.04101907930383641,0.06722614945678802,1.462168469853501,-0.041019037961394444,-0.041019032569517125,-0.041019002246571026,0.2602930914166085,0.11165387299371947,0.07676203768318214,0.05303558967201675,0.06350314026517795,0.06629448709002093,0.26168876482903003,0.0642009769713887,0.04256803907885555,9.797414080012308,1032.9566415146417,-0.0410190344913284,-0.04101902971735613,30.247547027607343,28.79078694817659,73.53919660237126,92.73743016759776,82800.0,63.946643219421176"
769,lat,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/221/lat,221,ottawaConstruction_3,"2.8347215878121763,0.9317630758572913,2.013084925019813,0.0,-0.04101906483100823,-0.041019056538795236,-0.04101907930383468,-0.09151880601433063,3.17484550545067,-0.0410190379622024,-0.04101903256957861,-0.041019002246571026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0018418173882797798,2.2422327949226597,-0.041019034491338376,-0.041019029717357616,-0.19669180315364995,45.27653671200005,45.35190863200006,45.42485075600007,45.51890323600003,0.14831404400001702"
775,coordinates,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/221/coordinates,221,ottawaConstruction_3,"6.04270780864434,0.9315898856944925,2.322224167689657,0.0,-0.0410190648310087,-0.041019056538795236,-0.04101907930383613,11.76584745125895,3.17484550545067,-0.04101903796220122,-0.04101903256957704,-0.041019002246571026,0.0,0.0,0.0,0.5000929540806841,0.0,0.0,0.49990704591931584,0.0,0.0,-3.990367877425573,1.000018720950411,-0.04101903449133654,-0.0410190297173576,-3.8003118419996726E-4,-75.70906194999998,45.06678888400006,45.35195369600007,45.51890323600003,121.06101564600004"
783,lng,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/221/lng,221,ottawaConstruction_3,"2.8335285843830826,0.9314166955316938,2.0128706913103986,0.0,-0.041019064831009186,-0.04101905653879588,-0.04101907930383613,11.76584745125895,-0.3882644912673386,-0.0410190379622024,-0.0410190325695786,-0.041019002246571026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.002172007011235266,2.959119048903456,-0.04101903449133837,-0.041019029717357616,-0.25677314813348834,-75.79951818399996,-75.70906194999998,-75.60151251699995,-75.28707505699998,0.1980056670000181"
791,id,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/milestones_id,222,companies_1,"3.6292618715883833,0.3005552570302705,2.1578056193733235,8.955758552749418E-5,-0.041019064830879644,-0.041019056538553166,-0.04101907930383519,-0.09151880601433063,4.057013259284943,-0.04101903796176238,-0.04101903256923399,-0.041019002246571026,0.3110846245530393,0.19278903456495827,0.16835518474374256,0.10578069129916567,0.054827175208581644,0.037544696066746125,0.04410011918951132,0.05035756853396901,0.035160905840286055,0.8115159512487415,2.1834847139359774,-0.041019034490994255,-0.041019029716971765,0.6240831430755345,5245.0,12837.0,26210.0,45151.0,20965.0"
800,acquired_year,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/acquired_year,222,companies_1,"-0.34940456443811874,0.002347417840375587,-0.4533216327989241,1.11781801922647E-4,-0.04101906483099281,-0.041019056538784675,-0.04101907930381173,-0.09151880601433063,-0.36044839092121284,-0.041019037962201944,-0.041019032569578305,-0.041019002246571026,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005831853306623547,5.760044350836546,-0.04101903449133813,-0.04101902971735742,-1.7781941338848493,1999.0,2004.0,2009.0,2014.0,10.0"
807,funded_year,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/funding_round_funded_year,222,companies_1,"-0.35298357472539893,0.0018328072497708992,-0.5086401664828352,1.0182262498727217E-4,-0.041019064830993233,-0.041019056538784675,-0.04101907930382327,-0.09151880601433063,-0.364422119542088,-0.041019037962192535,-0.04101903256957264,-0.041019002246571026,0.2777777777777778,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11809411108347533,16.03424996463493,-0.04101903449133517,-0.04101902971735742,-3.875525512553508,1999.0,2004.0,2009.0,2013.0,10.0"
815,acquired_day,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/acquisitions_acquired_day,222,companies_1,"-0.3374745301471847,0.0030276394179119055,0.052283925669680854,9.76657876745776E-5,-0.04101906483100846,-0.04101905653879531,-0.0410190793038352,-0.09151880601433063,-0.34720262885162917,-0.04101903796220212,-0.04101903256957838,-0.041019002246571026,0.3548387096774194,0.3548387096774194,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.5590169943749475,1.7974999999999997,-0.04101903449133814,-0.0410190297173573,0.0,8.0,16.0,24.0,31.0,16.0"
823,founded_year,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/founded_year,222,companies_1,"-0.23368323181605855,0.013190252626872345,-0.20526360330139487,1.11781801922647E-4,-0.04101906483099329,-0.041019056538784675,-0.04101907930381372,-0.09151880601433063,-0.23196449884625117,-0.041019037962200335,-0.04101903256957729,-0.041019002246571026,0.8813559322033898,0.11864406779661017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026306495559338432,2.3742294624099953,-0.04101903449133706,-0.04101902971735606,-0.558150941821145,1903.0,1951.0,1984.0,2013.0,81.0"
832,acquired_month,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/acquired_month,222,companies_1,"-0.36014159529995937,0.0013413816230717639,-0.36020043869356916,1.11781801922647E-4,-0.04101906483100854,-0.041019056538795416,-0.0410190793038352,-0.09151880601433063,-0.37236957678383814,-0.041019037962202305,-0.04101903256957852,-0.041019002246571026,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5310850045437943,1.7832167832167838,-0.041019034491338285,-0.041019029717357505,0.0,3.0,6.0,9.0,12.0,6.0"
839,deadpooled_year,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/deadpooled_year,222,companies_1,"-0.358948591870866,0.001453163424994411,-0.633695530657806,1.11781801922647E-4,-0.041019064830994,-0.041019056538784675,-0.0410190793038352,-0.09151880601433063,-0.3710450005768798,-0.04101903796218279,-0.04101903256956475,-0.041019002246571026,0.15384615384615385,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28859953888828693,11.07122970527446,-0.04101903449132971,-0.041019029717357464,-3.1723274178088996,2004.0,2008.0,2011.0,2014.0,7.0"
847,stoned_day,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/stoned_day,222,companies_1,"-0.3374745301471847,0.0027762851513523194,0.05845361233349816,8.955758552749418E-5,-0.04101906483100846,-0.04101905653879531,-0.0410190793038352,-0.09151880601433063,-0.34720262885162917,-0.04101903796220212,-0.04101903256957838,-0.041019002246571026,0.3548387096774194,0.3548387096774194,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.5590169943749475,1.7974999999999997,-0.04101903449133814,-0.0410190297173573,0.0,8.0,16.0,24.0,31.0,16.0"
855,stoned_month,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/stoned_month,222,companies_1,"-0.36014159529995937,0.0010746910263299302,-0.35688201339693637,8.955758552749418E-5,-0.04101906483100854,-0.041019056538795416,-0.0410190793038352,-0.09151880601433063,-0.37236957678383814,-0.041019037962202305,-0.04101903256957852,-0.041019002246571026,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5310850045437943,1.7832167832167838,-0.041019034491338285,-0.041019029717357505,0.0,3.0,6.0,9.0,12.0,6.0"
863,acquired_year,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/acquisitions_acquired_year,222,companies_1,"-0.3398605370053715,0.00283230784256275,-0.36492225653080973,9.76657876745776E-5,-0.04101906483099283,-0.041019056538784675,-0.041019079303811636,-0.09151880601433063,-0.3498517812655459,-0.04101903796220202,-0.04101903256957837,-0.041019002246571026,0.4827586206896552,0.5172413793103449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004733051368372626,2.8827579575835873,-0.04101903449133814,-0.04101902971735734,-0.49931655520027535,1993.0,2000.0,2007.0,2014.0,14.0"
873,id,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/id,222,companies_1,"6.473382046547059,0.4711096520026264,2.3959651678932903,8.207485226526592E-5,-0.04101906483088275,-0.04101905653847189,-0.041019079303835145,-0.09151880601433063,7.214802936673692,-0.04101903796161483,-0.04101903256915802,-0.041019002246571026,0.2513937282229965,0.1700348432055749,0.13763066202090593,0.121602787456446,0.14337979094076655,0.07787456445993031,0.0421602787456446,0.02421602787456446,0.03170731707317073,1.014858031668262,3.431464454939762,-0.041019034490943074,-0.04101902971709272,1.2416380024246274,4043.0,8763.0,23022.0,60294.0,18979.0"
882,funded_month,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/funded_month,222,companies_1,"-0.36014159529995937,9.84898227183191E-4,-0.36206889669835857,8.207485226526592E-5,-0.04101906483100854,-0.041019056538795416,-0.0410190793038352,-0.09151880601433063,-0.37236957678383814,-0.041019037962202305,-0.04101903256957852,-0.041019002246571026,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5310850045437943,1.7832167832167838,-0.041019034491338285,-0.041019029717357505,0.0,3.0,6.0,9.0,12.0,6.0"
893,founded_day,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/founded_day,222,companies_1,"-0.3374745301471847,0.0034652358596020567,-0.3313933413383487,1.11781801922647E-4,-0.04101906483100846,-0.04101905653879531,-0.0410190793038352,-0.09151880601433063,-0.34720262885162917,-0.04101903796220212,-0.04101903256957838,-0.041019002246571026,0.3548387096774194,0.3548387096774194,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.5590169943749475,1.7974999999999997,-0.04101903449133814,-0.0410190297173573,0.0,8.0,16.0,24.0,31.0,16.0"
900,funded_day,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/funding_round_funded_day,222,companies_1,"-0.3374745301471847,0.0031565013746054373,-0.08451329625285822,1.0182262498727217E-4,-0.04101906483100846,-0.04101905653879531,-0.0410190793038352,-0.09151880601433063,-0.34720262885162917,-0.04101903796220212,-0.04101903256957838,-0.041019002246571026,0.3548387096774194,0.3548387096774194,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.5590169943749475,1.7974999999999997,-0.04101903449133814,-0.0410190297173573,0.0,8.0,16.0,24.0,31.0,16.0"
909,founded_month,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/founded_month,222,companies_1,"-0.36014159529995937,0.0013413816230717639,-0.3716207121110651,1.11781801922647E-4,-0.04101906483100854,-0.041019056538795416,-0.0410190793038352,-0.09151880601433063,-0.37236957678383814,-0.041019037962202305,-0.04101903256957852,-0.041019002246571026,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5310850045437943,1.7832167832167838,-0.041019034491338285,-0.041019029717357505,0.0,3.0,6.0,9.0,12.0,6.0"
917,acquired_day,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/acquired_day,222,companies_1,"-0.3374745301471847,0.0034652358596020567,0.04804615858455037,1.11781801922647E-4,-0.04101906483100846,-0.04101905653879531,-0.0410190793038352,-0.09151880601433063,-0.34720262885162917,-0.04101903796220212,-0.04101903256957838,-0.041019002246571026,0.3548387096774194,0.3548387096774194,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.5590169943749475,1.7974999999999997,-0.04101903449133814,-0.0410190297173573,0.0,8.0,16.0,24.0,31.0,16.0"
925,deadpooled_day,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/deadpooled_day,222,companies_1,"-0.3374745301471847,0.0034652358596020567,0.021112130096452783,1.11781801922647E-4,-0.04101906483100846,-0.04101905653879531,-0.0410190793038352,-0.09151880601433063,-0.34720262885162917,-0.04101903796220212,-0.04101903256957838,-0.041019002246571026,0.3548387096774194,0.3548387096774194,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.5590169943749475,1.7974999999999997,-0.04101903449133814,-0.0410190297173573,0.0,8.0,16.0,24.0,31.0,16.0"
934,stoned_year,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/stoned_year,222,companies_1,"-0.34582555415083854,0.0021493820526598604,-0.5987670112394887,8.955758552749418E-5,-0.04101906483099281,-0.041019056538784675,-0.04101907930381148,-0.09151880601433063,-0.35647466230033775,-0.041019037962202146,-0.041019032569578416,-0.041019002246571026,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037311137652568005,2.06780810395035,-0.04101903449133819,-0.04101902971735738,-0.2200625233296625,1996.0,2002.0,2008.0,2014.0,12.0"
942,deadpooled_month,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/deadpooled_month,222,companies_1,"-0.36014159529995937,0.0013413816230717639,-0.3607622862050465,1.11781801922647E-4,-0.04101906483100854,-0.041019056538795416,-0.0410190793038352,-0.09151880601433063,-0.37236957678383814,-0.041019037962202305,-0.04101903256957852,-0.041019002246571026,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5310850045437943,1.7832167832167838,-0.041019034491338285,-0.041019029717357505,0.0,3.0,6.0,9.0,12.0,6.0"
949,raised_amount,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/funding_round_raised_amount,222,companies_1,"-0.07501377574663583,0.025557478871805313,0.695161569400294,1.0182262498727217E-4,-0.04101906438255186,-0.04101903936490306,-0.04101907930375161,-0.09151880601433063,-0.05579586332078829,-0.04101900677424299,-0.041019025918202535,-0.041019002246571026,0.3346613545816733,0.15139442231075698,0.11155378486055777,0.11155378486055777,0.09561752988047809,0.06374501992031872,0.05976095617529881,0.0398406374501992,0.03187250996015936,4.503311981457143,97.69514747794805,-0.04101903196046638,-0.04101902948455813,8.932465247491038,1300000.0,6100000.0,2.16E7,3.2E9,2.03E7"
957,pub_month,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/222/pub_month,222,companies_1,"-0.36014159529995937,0.0013413816230717639,-0.40208979068496764,1.11781801922647E-4,-0.04101906483100854,-0.041019056538795416,-0.0410190793038352,-0.09151880601433063,-0.37236957678383814,-0.041019037962202305,-0.04101903256957852,-0.041019002246571026,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5310850045437943,1.7832167832167838,-0.041019034491338285,-0.041019029717357505,0.0,3.0,6.0,9.0,12.0,6.0"
